Time,Angular Acc,Angular Vel,Angular Dis,Force X,Force Y,Accel X,Accel Y,Vel X,Vel Y,Pos X,Pos Y
21.3772,0.0235618,0.385824,3.15893,-2.49984e+07,-279256,25,0,659.472,0,8172.61,100
21.3932,0.0235618,0.386201,3.16511,-2.49962e+07,-433497,25,0,659.872,0,8183.17,100
21.4092,0.0235618,0.386578,3.17129,-2.49931e+07,-587870,25,0,660.272,0,8193.73,100
21.4262,0.0235618,0.386978,3.17787,-2.4989e+07,-742370,25,0,660.697,0,8204.96,100
21.4422,0.0235618,0.387355,3.18406,-2.49836e+07,-906658,25,0,661.097,0,8215.53,100
21.4592,0.0235618,0.387756,3.19065,-2.49775e+07,-1.06141e+06,25,0,661.522,0,8226.77,100
21.4762,0.0235618,0.388156,3.19725,-2.49699e+07,-1.22595e+06,25,0,661.947,0,8238.02,100
21.4922,0.0235618,0.388533,3.20346,-2.49613e+07,-1.3906e+06,25,0,662.347,0,8248.62,100
21.5082,0.0235618,0.38891,3.20968,-2.49522e+07,-1.54567e+06,25,0,662.747,0,8259.22,100
21.5242,0.0235618,0.389287,3.2159,-2.49421e+07,-1.70084e+06,25,0,663.148,0,8269.82,100
21.5412,0.0235618,0.389688,3.22253,-2.4931e+07,-1.85608e+06,25,0,663.573,0,8281.1,100
21.5582,0.0235618,0.390088,3.22915,-2.49182e+07,-2.02111e+06,25,0,663.997,0,8292.38,100
21.5742,0.0235618,0.390465,3.2354,-2.49042e+07,-2.18622e+06,25,0,664.398,0,8303.01,100
21.5922,0.0235618,0.390889,3.24243,-2.48901e+07,-2.34169e+06,25,0,664.848,0,8314.97,100
21.6082,0.0235618,0.391266,3.24869,-2.4873e+07,-2.51666e+06,25,0,665.248,0,8325.62,100
21.6252,0.0235618,0.391667,3.25534,-2.48568e+07,-2.67225e+06,25,0,665.673,0,8336.93,100
21.6422,0.0235618,0.392067,3.262,-2.48384e+07,-2.83761e+06,25,0,666.098,0,8348.25,100
21.6582,0.0235618,0.392444,3.26828,-2.4819e+07,-3.00301e+06,25,0,666.498,0,8358.91,100
21.6742,0.0235618,0.392821,3.27456,-2.47996e+07,-3.15872e+06,25,0,666.898,0,8369.58,100
21.6912,0.0235618,0.393222,3.28124,-2.47793e+07,-3.31446e+06,25,0,667.323,0,8380.92,100
21.7072,0.0235618,0.393599,3.28754,-2.47566e+07,-3.47994e+06,25,0,667.723,0,8391.6,100
21.7232,0.0235618,0.393976,3.29384,-2.47342e+07,-3.6357e+06,25,0,668.123,0,8402.28,100
21.7402,0.0235618,0.394377,3.30054,-2.47108e+07,-3.79147e+06,25,0,668.548,0,8413.65,100
21.7572,0.0235618,0.394777,3.30725,-2.46849e+07,-3.95697e+06,25,0,668.973,0,8425.01,100
21.7732,0.0235618,0.395154,3.31357,-2.46578e+07,-4.12246e+06,25,0,669.373,0,8435.72,100
21.7892,0.0235618,0.395531,3.31989,-2.46312e+07,-4.2782e+06,25,0,669.773,0,8446.43,100
21.8052,0.0235618,0.395908,3.32622,-2.46037e+07,-4.43392e+06,25,0,670.173,0,8457.15,100
21.8212,0.0235618,0.396285,3.33256,-2.45751e+07,-4.58961e+06,25,0,670.573,0,8467.88,100
21.8372,0.0235618,0.396662,3.33891,-2.45455e+07,-4.74527e+06,25,0,670.973,0,8478.61,100
21.8532,0.0235618,0.397039,3.34526,-2.45149e+07,-4.90088e+06,25,0,671.373,0,8489.35,100
21.8692,0.0235618,0.397416,3.35161,-2.44833e+07,-5.05644e+06,25,0,671.773,0,8500.09,100
21.8852,0.0235618,0.397793,3.35797,-2.44507e+07,-5.21195e+06,25,0,672.173,0,8510.85,100
21.9012,0.0235618,0.39817,3.36434,-2.4417e+07,-5.36739e+06,25,0,672.573,0,8521.6,100
21.9172,0.0235618,0.398547,3.37071,-2.43824e+07,-5.52276e+06,25,0,672.973,0,8532.37,100
21.9332,0.0235618,0.398924,3.37709,-2.43467e+07,-5.67806e+06,25,0,673.373,0,8543.14,100
21.9502,0.0235618,0.399325,3.38388,-2.43099e+07,-5.83327e+06,25,0,673.798,0,8554.59,100
21.9672,0.0235618,0.399725,3.39067,-2.42698e+07,-5.99808e+06,25,0,674.223,0,8566.05,100
21.9832,0.0235618,0.400102,3.39707,-2.42285e+07,-6.16278e+06,25,0,674.623,0,8576.84,100
22.0002,0.0235618,0.400503,3.40388,-2.41886e+07,-6.31768e+06,25,0,675.048,0,8588.31,100
22.0162,0.0235618,0.40088,3.41029,-2.4145e+07,-6.48214e+06,25,0,675.448,0,8599.11,100
22.0332,0.0235618,0.40128,3.4171,-2.4103e+07,-6.6368e+06,25,0,675.873,0,8610.6,100
22.0492,0.0235618,0.401657,3.42353,-2.40572e+07,-6.80099e+06,25,0,676.273,0,8621.42,100
22.0652,0.0235618,0.402034,3.42996,-2.4013e+07,-6.95538e+06,25,0,676.673,0,8632.24,100
22.0822,0.0235618,0.402435,3.4368,-2.39678e+07,-7.10963e+06,25,0,677.098,0,8643.75,100
22.0982,0.0235618,0.402812,3.44324,-2.39186e+07,-7.27335e+06,25,0,677.498,0,8654.58,100
22.1152,0.0235618,0.403212,3.45009,-2.38712e+07,-7.42728e+06,25,0,677.923,0,8666.11,100
22.1312,0.0235618,0.403589,3.45654,-2.38198e+07,-7.59065e+06,25,0,678.323,0,8676.96,100
22.1482,0.0235618,0.40399,3.46341,-2.37703e+07,-7.74424e+06,25,0,678.748,0,8688.49,100
22.1642,0.0235618,0.404367,3.46987,-2.37166e+07,-7.90722e+06,25,0,679.148,0,8699.35,100
22.1812,0.0235618,0.404767,3.47675,-2.36649e+07,-8.06042e+06,25,0,679.573,0,8710.9,100
22.1982,0.0235618,0.405168,3.48364,-2.36089e+07,-8.22299e+06,25,0,679.998,0,8722.46,100
22.2142,0.0235618,0.405545,3.49012,-2.35518e+07,-8.38533e+06,25,0,680.398,0,8733.34,100
22.2302,0.0235618,0.405922,3.49661,-2.34969e+07,-8.5379e+06,25,0,680.798,0,8744.23,100
22.2462,0.0235618,0.406299,3.50311,-2.3441e+07,-8.69026e+06,25,0,681.198,0,8755.13,100
22.2622,0.0235618,0.406676,3.50962,-2.3384e+07,-8.84239e+06,25,0,681.598,0,8766.03,100
22.2792,0.0235618,0.407077,3.51653,-2.3326e+07,-8.99429e+06,25,0,682.023,0,8777.62,100
22.2952,0.0235618,0.407454,3.52305,-2.32632e+07,-9.15541e+06,25,0,682.423,0,8788.54,100
22.3112,0.0235618,0.407831,3.52957,-2.32031e+07,-9.3068e+06,25,0,682.823,0,8799.46,100
22.3282,0.0235618,0.408231,3.53651,-2.31419e+07,-9.45795e+06,25,0,683.248,0,8811.07,100
22.3452,0.0235618,0.408632,3.54345,-2.30757e+07,-9.61824e+06,25,0,683.673,0,8822.69,100
22.3612,0.0235618,0.409009,3.54999,-2.30084e+07,-9.77823e+06,25,0,684.073,0,8833.63,100
22.3772,0.0235618,0.409386,3.55654,-2.29439e+07,-9.92852e+06,25,0,684.473,0,8844.58,100
22.3942,0.0235618,0.409786,3.5635,-2.28784e+07,-1.00785e+07,25,0,684.898,0,8856.22,100
22.4112,0.0235618,0.410187,3.57047,-2.28077e+07,-1.02376e+07,25,0,685.323,0,8867.87,100
22.4282,0.0235618,0.410587,3.57745,-2.27358e+07,-1.03963e+07,25,0,685.748,0,8879.52,100
22.4442,0.0235618,0.410964,3.58402,-2.26627e+07,-1.05547e+07,25,0,686.148,0,8890.5,100
22.4602,0.0235618,0.411341,3.5906,-2.25929e+07,-1.07034e+07,25,0,686.548,0,8901.48,100
22.4772,0.0235618,0.411742,3.5976,-2.2522e+07,-1.08518e+07,25,0,686.973,0,8913.15,100
22.4932,0.0235618,0.412119,3.60419,-2.24455e+07,-1.10091e+07,25,0,687.373,0,8924.15,100
22.5092,0.0235618,0.412496,3.61078,-2.23724e+07,-1.11568e+07,25,0,687.773,0,8935.15,100
22.5252,0.0235618,0.412873,3.61739,-2.22984e+07,-1.13041e+07,25,0,688.173,0,8946.15,100
22.5422,0.0235618,0.413273,3.62441,-2.22232e+07,-1.14511e+07,25,0,688.598,0,8957.86,100
22.5592,0.0235618,0.413674,3.63144,-2.21423e+07,-1.16069e+07,25,0,689.023,0,8969.57,100
22.5762,0.0235618,0.414074,3.63847,-2.20601e+07,-1.17622e+07,25,0,689.448,0,8981.29,100
22.5922,0.0235618,0.414451,3.6451,-2.19768e+07,-1.19171e+07,25,0,689.848,0,8992.32,100
22.6082,0.0235618,0.414828,3.65174,-2.18974e+07,-1.20626e+07,25,0,690.248,0,9003.36,100
22.6242,0.0235618,0.415205,3.65838,-2.18169e+07,-1.22076e+07,25,0,690.648,0,9014.41,100
22.6412,0.0235618,0.415606,3.66544,-2.17353e+07,-1.23522e+07,25,0,691.073,0,9026.15,100
22.6572,0.0235618,0.415983,3.67209,-2.16476e+07,-1.25053e+07,25,0,691.473,0,9037.21,100
22.6732,0.0235618,0.41636,3.67875,-2.15639e+07,-1.26491e+07,25,0,691.873,0,9048.28,100
22.6892,0.0235618,0.416737,3.68541,-2.14792e+07,-1.27924e+07,25,0,692.273,0,9059.35,100
22.7062,0.0235618,0.417138,3.6925,-2.13934e+07,-1.29353e+07,25,0,692.698,0,9071.12,100
22.7222,0.0235618,0.417515,3.69918,-2.13012e+07,-1.30866e+07,25,0,693.098,0,9082.21,100
22.7392,0.0235618,0.417915,3.70628,-2.12134e+07,-1.32285e+07,25,0,693.523,0,9094,100
22.7552,0.0235618,0.418292,3.71297,-2.11189e+07,-1.33788e+07,25,0,693.923,0,9105.1,100
22.7722,0.0235618,0.418693,3.72009,-2.10289e+07,-1.35198e+07,25,0,694.348,0,9116.9,100
22.7892,0.0235618,0.419093,3.72721,-2.09322e+07,-1.36691e+07,25,0,694.773,0,9128.7,100
22.8052,0.0235618,0.41947,3.73391,-2.08343e+07,-1.38178e+07,25,0,695.173,0,9139.82,100
22.8212,0.0235618,0.419847,3.74063,-2.07412e+07,-1.39572e+07,25,0,695.573,0,9150.95,100
22.8372,0.0235618,0.420224,3.74735,-2.0647e+07,-1.40962e+07,25,0,695.973,0,9162.08,100
22.8532,0.0235618,0.420601,3.75408,-2.05518e+07,-1.42346e+07,25,0,696.373,0,9173.22,100
22.8692,0.0235618,0.420978,3.76081,-2.04556e+07,-1.43725e+07,25,0,696.773,0,9184.36,100
22.8862,0.0235618,0.421379,3.76797,-2.03583e+07,-1.45099e+07,25,0,697.198,0,9196.21,100
22.9022,0.0235618,0.421756,3.77471,-2.02539e+07,-1.46553e+07,25,0,697.598,0,9207.37,100
22.9182,0.0235618,0.422133,3.78147,-2.01546e+07,-1.47916e+07,25,0,697.998,0,9218.54,100
22.9352,0.0235618,0.422533,3.78865,-2.00543e+07,-1.49273e+07,25,0,698.423,0,9230.41,100
22.9512,0.0235618,0.42291,3.79541,-1.99466e+07,-1.50709e+07,25,0,698.823,0,9241.58,100
22.9672,0.0235618,0.423287,3.80218,-1.98442e+07,-1.52055e+07,25,0,699.223,0,9252.77,100
22.9832,0.0235618,0.423664,3.80895,-1.97408e+07,-1.53395e+07,25,0,699.623,0,9263.96,100
22.9992,0.0235618,0.424041,3.81574,-1.96364e+07,-1.54729e+07,25,0,700.023,0,9275.16,100
23.0152,0.0235618,0.424418,3.82252,-1.9531e+07,-1.56057e+07,25,0,700.424,0,9286.36,100
23.0322,0.0235618,0.424819,3.82974,-1.94247e+07,-1.57379e+07,25,0,700.849,0,9298.27,100
23.0482,0.0235618,0.425196,3.83654,-1.93106e+07,-1.58777e+07,25,0,701.249,0,9309.49,100
23.0652,0.0235618,0.425596,3.84377,-1.92021e+07,-1.60087e+07,25,0,701.674,0,9321.41,100
23.0812,0.0235618,0.425973,3.85059,-1.90859e+07,-1.61471e+07,25,0,702.074,0,9332.64,100
23.0982,0.0235618,0.426374,3.85783,-1.89754e+07,-1.62768e+07,25,0,702.499,0,9344.58,100
23.1142,0.0235618,0.426751,3.86466,-1.8857e+07,-1.64138e+07,25,0,702.899,0,9355.82,100
23.1312,0.0235618,0.427151,3.87191,-1.87446e+07,-1.65421e+07,25,0,703.324,0,9367.78,100
23.1472,0.0235618,0.427528,3.87875,-1.8624e+07,-1.66777e+07,25,0,703.724,0,9379.03,100
23.1642,0.0235618,0.427929,3.88602,-1.85095e+07,-1.68047e+07,25,0,704.149,0,9391,100
23.1802,0.0235618,0.428306,3.89287,-1.83868e+07,-1.69388e+07,25,0,704.549,0,9402.27,100
23.1972,0.0235618,0.428706,3.90016,-1.82704e+07,-1.70644e+07,25,0,704.974,0,9414.25,100
23.2142,0.0235618,0.429107,3.90745,-1.81456e+07,-1.7197e+07,25,0,705.399,0,9426.24,100
23.2312,0.0235618,0.429508,3.91475,-1.80197e+07,-1.73289e+07,25,0,705.824,0,9438.23,100
23.2472,0.0235618,0.429885,3.92162,-1.78928e+07,-1.74599e+07,25,0,706.224,0,9449.53,100
23.2652,0.0235618,0.430309,3.92936,-1.77723e+07,-1.75825e+07,25,0,706.674,0,9462.25,100
23.2812,0.0235618,0.430686,3.93625,-1.76357e+07,-1.77196e+07,25,0,707.074,0,9473.56,100
23.2982,0.0235618,0.431086,3.94358,-1.75132e+07,-1.78406e+07,25,0,707.499,0,9485.58,100
23.3142,0.0235618,0.431463,3.95048,-1.7382e+07,-1.79684e+07,25,0,707.899,0,9496.9,100
23.3302,0.0235618,0.43184,3.95738,-1.72576e+07,-1.8088e+07,25,0,708.299,0,9508.23,100
23.3472,0.0235618,0.432241,3.96473,-1.71323e+07,-1.82067e+07,25,0,708.724,0,9520.28,100
23.3642,0.0235618,0.432641,3.97208,-1.69981e+07,-1.83321e+07,25,0,709.149,0,9532.33,100
23.3802,0.0235618,0.433018,3.97901,-1.68629e+07,-1.84565e+07,25,0,709.549,0,9543.68,100
23.3962,0.0235618,0.433395,3.98594,-1.67347e+07,-1.85729e+07,25,0,709.949,0,9555.03,100
23.4122,0.0235618,0.433772,3.99288,-1.66055e+07,-1.86884e+07,25,0,710.349,0,9566.4,100
23.4282,0.0235618,0.434149,3.99982,-1.64755e+07,-1.88032e+07,25,0,710.749,0,9577.76,100
23.4452,0.0235618,0.43455,4.0072,-1.63445e+07,-1.89171e+07,25,0,711.174,0,9589.85,100
23.4622,0.0235618,0.43495,4.01459,-1.62044e+07,-1.90373e+07,25,0,711.599,0,9601.95,100
23.4792,0.0235618,0.435351,4.02199,-1.60633e+07,-1.91565e+07,25,0,712.024,0,9614.05,100
23.4962,0.0235618,0.435751,4.0294,-1.59211e+07,-1.92748e+07,25,0,712.449,0,9626.16,100
23.5122,0.0235618,0.436128,4.03637,-1.5778e+07,-1.93922e+07,25,0,712.849,0,9637.56,100
23.5292,0.0235618,0.436529,4.04379,-1.56423e+07,-1.95017e+07,25,0,713.274,0,9649.68,100
23.5462,0.0235618,0.43693,4.05121,-1.54972e+07,-1.96172e+07,25,0,713.699,0,9661.81,100
23.5622,0.0235618,0.437307,4.05821,-1.53512e+07,-1.97318e+07,25,0,714.099,0,9673.23,100
23.5782,0.0235618,0.437684,4.06521,-1.52128e+07,-1.98386e+07,25,0,714.499,0,9684.66,100
23.5952,0.0235618,0.438084,4.07265,-1.50735e+07,-1.99446e+07,25,0,714.924,0,9696.81,100
23.6122,0.0235618,0.438485,4.0801,-1.49247e+07,-2.00563e+07,25,0,715.349,0,9708.97,100
23.6282,0.0235618,0.438862,4.08712,-1.47748e+07,-2.01669e+07,25,0,715.749,0,9720.42,100
23.6452,0.0235618,0.439262,4.09458,-1.46329e+07,-2.02701e+07,25,0,716.174,0,9732.59,100
23.6622,0.0235618,0.439663,4.10205,-1.44812e+07,-2.03788e+07,25,0,716.599,0,9744.77,100
23.6782,0.0235618,0.44004,4.10909,-1.43286e+07,-2.04864e+07,25,0,716.999,0,9756.24,100
23.6942,0.0235618,0.440417,4.11613,-1.4184e+07,-2.05867e+07,25,0,717.399,0,9767.71,100
23.7112,0.0235618,0.440817,4.12362,-1.40387e+07,-2.06861e+07,25,0,717.824,0,9779.91,100
23.7272,0.0235618,0.441194,4.13068,-1.38833e+07,-2.07907e+07,25,0,718.224,0,9791.4,100
23.7432,0.0235618,0.441571,4.13774,-1.37363e+07,-2.08881e+07,25,0,718.624,0,9802.89,100
23.7602,0.0235618,0.441972,4.14525,-1.35885e+07,-2.09846e+07,25,0,719.049,0,9815.11,100
23.7762,0.0235618,0.442349,4.15233,-1.34305e+07,-2.10861e+07,25,0,719.449,0,9826.62,100
23.7922,0.0235618,0.442726,4.15941,-1.3281e+07,-2.11806e+07,25,0,719.849,0,9838.13,100
23.8092,0.0235618,0.443126,4.16694,-1.31307e+07,-2.12741e+07,25,0,720.274,0,9850.38,100
23.8262,0.0235618,0.443527,4.17447,-1.29701e+07,-2.13723e+07,25,0,720.699,0,9862.62,100
23.8422,0.0235618,0.443904,4.18157,-1.28087e+07,-2.14695e+07,25,0,721.099,0,9874.16,100
23.8582,0.0235618,0.444281,4.18868,-1.26559e+07,-2.15599e+07,25,0,721.499,0,9885.7,100
23.8752,0.0235618,0.444681,4.19623,-1.25024e+07,-2.16492e+07,25,0,721.924,0,9897.97,100
23.8922,0.0235618,0.445082,4.2038,-1.23385e+07,-2.17431e+07,25,0,722.349,0,9910.24,100
23.9082,0.0235618,0.445459,4.21092,-1.21737e+07,-2.18358e+07,25,0,722.749,0,9921.8,100
23.9252,0.0235618,0.44586,4.2185,-1.20178e+07,-2.1922e+07,25,0,723.174,0,9934.1,100
23.9422,0.0235618,0.44626,4.22608,-1.18514e+07,-2.20124e+07,25,0,723.599,0,9946.39,100
23.9582,0.0235618,0.446637,4.23322,-1.16841e+07,-2.21016e+07,25,0,723.999,0,9957.97,100
23.9752,0.0235618,0.447038,4.24082,-1.1526e+07,-2.21845e+07,25,0,724.424,0,9970.29,100
23.9922,0.0235618,0.447438,4.24842,-1.13571e+07,-2.22714e+07,25,0,724.849,0,9982.6,100
24.0082,0.0235618,0.447815,4.25558,-1.11875e+07,-2.23571e+07,25,0,725.249,0,9994.21,100
24.0242,0.0235618,0.448192,4.26275,-1.10271e+07,-2.24367e+07,25,0,725.649,0,10005.8,100
24.0412,0.0235618,0.448593,4.27038,-1.0866e+07,-2.25151e+07,25,0,726.074,0,10018.2,100
24.0572,0.0235618,0.44897,4.27756,-1.0694e+07,-2.25973e+07,25,0,726.474,0,10029.8,100
24.0732,0.0235618,0.449347,4.28474,-1.05315e+07,-2.26735e+07,25,0,726.874,0,10041.4,100
24.0902,0.0235618,0.449747,4.29238,-1.03683e+07,-2.27486e+07,25,0,727.299,0,10053.8,100
24.1062,0.0235618,0.450124,4.29958,-1.01941e+07,-2.28272e+07,25,0,727.699,0,10065.4,100
24.1222,0.0235618,0.450501,4.30679,-1.00295e+07,-2.29e+07,25,0,728.099,0,10077,100
24.1383,0.0235618,0.450878,4.314,-9.86428e+06,-2.29716e+07,25,0,728.499,0,10088.7,100
24.1543,0.0235618,0.451255,4.32122,-9.69838e+06,-2.30422e+07,25,0,728.899,0,10100.4,100
24.1703,0.0235618,0.451632,4.32844,-9.53184e+06,-2.31116e+07,25,0,729.299,0,10112,100
24.1863,0.0235618,0.452009,4.33567,-9.36465e+06,-2.31798e+07,25,0,729.699,0,10123.7,100
24.2023,0.0235618,0.452386,4.3429,-9.19684e+06,-2.32469e+07,25,0,730.099,0,10135.4,100
24.2183,0.0235618,0.452763,4.35014,-9.02841e+06,-2.33128e+07,25,0,730.499,0,10147.1,100
24.2353,0.0235618,0.453164,4.35784,-8.85936e+06,-2.33776e+07,25,0,730.924,0,10159.5,100
24.2523,0.0235618,0.453564,4.36555,-8.67908e+06,-2.34451e+07,25,0,731.349,0,10171.9,100
24.2683,0.0235618,0.453941,4.37281,-8.49813e+06,-2.35113e+07,25,0,731.749,0,10183.6,100
24.2843,0.0235618,0.454318,4.38008,-8.32722e+06,-2.35724e+07,25,0,732.149,0,10195.3,100
24.3013,0.0235618,0.454719,4.3878,-8.15573e+06,-2.36323e+07,25,0,732.574,0,10207.8,100
24.3183,0.0235618,0.455119,4.39554,-7.97289e+06,-2.36946e+07,25,0,732.999,0,10220.2,100
24.3343,0.0235618,0.455496,4.40282,-7.78941e+06,-2.37555e+07,25,0,733.399,0,10232,100
24.3513,0.0235618,0.455897,4.41057,-7.61616e+06,-2.38116e+07,25,0,733.824,0,10244.4,100
24.3673,0.0235618,0.456274,4.41787,-7.43147e+06,-2.38699e+07,25,0,734.224,0,10256.2,100
24.3843,0.0235618,0.456674,4.42563,-7.25709e+06,-2.39235e+07,25,0,734.649,0,10268.7,100
24.4003,0.0235618,0.457051,4.43294,-7.07123e+06,-2.39791e+07,25,0,735.049,0,10280.4,100
24.4173,0.0235618,0.457452,4.44071,-6.89577e+06,-2.40302e+07,25,0,735.474,0,10292.9,100
24.4333,0.0235618,0.457829,4.44803,-6.70876e+06,-2.4083e+07,25,0,735.874,0,10304.7,100
24.4493,0.0235618,0.458206,4.45536,-6.53224e+06,-2.41315e+07,25,0,736.274,0,10316.5,100
24.4653,0.0235618,0.458583,4.46269,-6.35523e+06,-2.41787e+07,25,0,736.674,0,10328.3,100
24.4823,0.0235618,0.458984,4.47049,-6.17773e+06,-2.42247e+07,25,0,737.099,0,10340.8,100
24.4993,0.0235618,0.459384,4.4783,-5.98861e+06,-2.42721e+07,25,0,737.524,0,10353.3,100
24.5163,0.0235618,0.459785,4.48611,-5.79897e+06,-2.43181e+07,25,0,737.949,0,10365.9,100
24.5323,0.0235618,0.460162,4.49347,-5.6088e+06,-2.43627e+07,25,0,738.349,0,10377.7,100
24.5493,0.0235618,0.460562,4.5013,-5.42935e+06,-2.44033e+07,25,0,738.774,0,10390.2,100
24.5653,0.0235618,0.460939,4.50867,-5.23821e+06,-2.44451e+07,25,0,739.174,0,10402,100
24.5813,0.0235618,0.461316,4.51605,-5.05786e+06,-2.4483e+07,25,0,739.574,0,10413.9,100
24.5973,0.0235618,0.461693,4.52343,-4.87708e+06,-2.45197e+07,25,0,739.974,0,10425.7,100
24.6143,0.0235618,0.462094,4.53128,-4.6959e+06,-2.4555e+07,25,0,740.399,0,10438.3,100
24.6313,0.0235618,0.462494,4.53914,-4.50295e+06,-2.45911e+07,25,0,740.824,0,10450.9,100
24.6473,0.0235618,0.462871,4.54654,-4.30956e+06,-2.46258e+07,25,0,741.224,0,10462.7,100
24.6633,0.0235618,0.463248,4.55395,-4.12714e+06,-2.4657e+07,25,0,741.624,0,10474.6,100
24.6803,0.0235618,0.463649,4.56183,-3.94436e+06,-2.46869e+07,25,0,742.049,0,10487.2,100
24.6963,0.0235618,0.464026,4.56925,-3.74973e+06,-2.47172e+07,25,0,742.449,0,10499.1,100
24.7123,0.0235618,0.464403,4.57668,-3.56621e+06,-2.47443e+07,25,0,742.849,0,10511,100
24.7283,0.0235618,0.46478,4.58411,-3.38233e+06,-2.47701e+07,25,0,743.249,0,10522.9,100
24.7443,0.0235618,0.465157,4.59155,-3.19811e+06,-2.47946e+07,25,0,743.649,0,10534.8,100
24.7603,0.0235618,0.465534,4.599,-3.01357e+06,-2.48177e+07,25,0,744.049,0,10546.7,100
24.7773,0.0235618,0.465934,4.60691,-2.82871e+06,-2.48395e+07,25,0,744.474,0,10559.3,100
24.7933,0.0235618,0.466311,4.61437,-2.63196e+06,-2.48611e+07,25,0,744.874,0,10571.2,100
24.8103,0.0235618,0.466712,4.6223,-2.44648e+06,-2.488e+07,25,0,745.299,0,10583.9,100
24.8263,0.0235618,0.467089,4.62977,-2.24909e+06,-2.48986e+07,25,0,745.699,0,10595.8,100
24.8423,0.0235618,0.467466,4.63725,-2.06304e+06,-2.49147e+07,25,0,746.099,0,10607.8,100
24.8593,0.0235618,0.467866,4.6452,-1.87671e+06,-2.49295e+07,25,0,746.524,0,10620.4,100
24.8753,0.0235618,0.468243,4.65269,-1.67845e+06,-2.49436e+07,25,0,746.924,0,10632.4,100
24.8913,0.0235618,0.46862,4.66018,-1.49161e+06,-2.49555e+07,25,0,747.324,0,10644.3,100
24.9083,0.0235618,0.469021,4.66815,-1.30453e+06,-2.49659e+07,25,0,747.749,0,10657,100
24.9243,0.0235618,0.469398,4.67566,-1.10552e+06,-2.49755e+07,25,0,748.149,0,10669,100
24.9403,0.0235618,0.469775,4.68317,-917991,-2.49831e+07,25,0,748.549,0,10681,100
24.9563,0.0235618,0.470152,4.69069,-730267,-2.49893e+07,25,0,748.95,0,10693,100
24.9723,0.0235618,0.470529,4.69822,-542348,-2.49941e+07,25,0,749.35,0,10705,100
24.9883,0.0235618,0.470906,4.70575,-354242,-2.49975e+07,25,0,749.75,0,10716.9,100
25.0053,0.0235618,0.471307,4.71376,-165974,-2.49994e+07,25,0,750.175,0,10729.7,100
25.0213,0.0235618,0.471684,4.7213,34249.1,-2.5e+07,25,0,750.575,0,10741.7,100
25.0373,0.0235618,0.472061,4.72885,222835,-2.4999e+07,25,0,750.975,0,10753.7,100
25.0533,0.0235618,0.472438,4.73641,411564,-2.49966e+07,25,0,751.375,0,10765.7,100
25.0693,0.0235618,0.472815,4.74397,600424,-2.49928e+07,25,0,751.775,0,10777.8,100
25.0863,0.0235618,0.473215,4.75201,789392,-2.49875e+07,25,0,752.2,0,10790.5,100
25.1023,0.0235618,0.473592,4.75959,990299,-2.49804e+07,25,0,752.6,0,10802.6,100
25.1183,0.0235618,0.473969,4.76717,1.17947e+06,-2.49722e+07,25,0,753,0,10814.6,100
25.1343,0.0235618,0.474346,4.77475,1.36873e+06,-2.49625e+07,25,0,753.4,0,10826.7,100
25.1503,0.0235618,0.474723,4.78234,1.55807e+06,-2.49514e+07,25,0,753.8,0,10838.7,100
25.1673,0.0235618,0.475124,4.79042,1.74746e+06,-2.49389e+07,25,0,754.225,0,10851.6,100
25.1833,0.0235618,0.475501,4.79802,1.94875e+06,-2.49239e+07,25,0,754.625,0,10863.6,100
25.1993,0.0235618,0.475878,4.80563,2.13824e+06,-2.49084e+07,25,0,755.025,0,10875.7,100
25.2153,0.0235618,0.476255,4.81325,2.32775e+06,-2.48914e+07,25,0,755.425,0,10887.8,100
25.2323,0.0235618,0.476655,4.82135,2.51728e+06,-2.48729e+07,25,0,755.85,0,10900.6,100
25.2483,0.0235618,0.477032,4.82898,2.71865e+06,-2.48517e+07,25,0,756.25,0,10912.7,100
25.2643,0.0235618,0.477409,4.83662,2.90818e+06,-2.48303e+07,25,0,756.65,0,10924.8,100
25.2813,0.0235618,0.47781,4.84473,3.09768e+06,-2.48073e+07,25,0,757.075,0,10937.7,100
25.2983,0.0235618,0.47821,4.85286,3.29899e+06,-2.47814e+07,25,0,757.5,0,10950.6,100
25.3153,0.0235618,0.478611,4.86099,3.50026e+06,-2.47538e+07,25,0,757.925,0,10963.5,100
25.3323,0.0235618,0.479011,4.86913,3.70146e+06,-2.47245e+07,25,0,758.35,0,10976.3,100
25.3483,0.0235618,0.479388,4.8768,3.90259e+06,-2.46935e+07,25,0,758.75,0,10988.5,100
25.3653,0.0235618,0.479789,4.88495,4.0918e+06,-2.46629e+07,25,0,759.175,0,11001.4,100
25.3823,0.0235618,0.480189,4.89311,4.29273e+06,-2.46287e+07,25,0,759.6,0,11014.3,100
25.3983,0.0235618,0.480566,4.9008,4.49355e+06,-2.45928e+07,25,0,760,0,11026.4,100
25.4153,0.0235618,0.480967,4.90897,4.68243e+06,-2.45576e+07,25,0,760.425,0,11039.4,100
25.4313,0.0235618,0.481344,4.91667,4.88298e+06,-2.45185e+07,25,0,760.825,0,11051.5,100
25.4473,0.0235618,0.481721,4.92437,5.07159e+06,-2.44802e+07,25,0,761.225,0,11063.7,100
25.4643,0.0235618,0.482121,4.93257,5.26004e+06,-2.44404e+07,25,0,761.65,0,11076.7,100
25.4803,0.0235618,0.482498,4.94028,5.46009e+06,-2.43965e+07,25,0,762.05,0,11088.8,100
